city,datetime,lead_day,confidence,confidence_label,skill_score,agreement_score,lead_score,dominant_model,explanation
Ahmedabad,2026-09-27 12:00:00,2,74.0,Medium,74.2,69.68,80.0,ECMWF,Inter-model spread indicates divergence between NWP forecasts despite ECMWF weighting.
Ahmedabad,2026-09-27 13:00:00,2,74.3,Medium,74.2,70.63,80.0,ECMWF,Moderate ensemble agreement and regional variability balance overall forecast confidence.
Ahmedabad,2026-09-27 14:00:00,2,73.8,Medium,74.2,68.95,80.0,ECMWF,Inter-model spread indicates divergence between NWP forecasts despite ECMWF weighting.
Ahmedabad,2026-09-27 15:00:00,2,73.7,Medium,74.2,68.54,80.0,ECMWF,Inter-model spread indicates divergence between NWP forecasts despite ECMWF weighting.
Ahmedabad,2026-09-27 16:00:00,2,73.9,Medium,74.2,69.29,80.0,ECMWF,Inter-model spread indicates divergence between NWP forecasts despite ECMWF weighting.
Ahmedabad,2026-09-27 17:00:00,2,74.1,Medium,74.2,69.89,80.0,ECMWF,Inter-model spread indicates divergence between NWP forecasts despite ECMWF weighting.
Ahmedabad,2026-09-27 18:00:00,2,70.8,Medium,74.2,59.09,80.0,ECMWF,Inter-model spread indicates divergence between NWP forecasts despite ECMWF weighting.
Ahmedabad,2026-09-27 19:00:00,2,74.4,Medium,74.2,71.14,80.0,ECMWF,Moderate ensemble agreement and regional variability balance overall forecast confidence.
Ahmedabad,2026-09-27 20:00:00,2,77.7,High,74.2,81.95,80.0,ECMWF,"ECMWF and ensemble members agree closely, while RMSE remains low for this region."
Ahmedabad,2026-09-27 21:00:00,2,76.8,High,74.2,79.1,80.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the 48-hour forecast horizon maintains stable predictability."
Ahmedabad,2026-09-27 22:00:00,2,77.3,High,74.2,80.83,80.0,ECMWF,"ECMWF and ensemble members agree closely, while RMSE remains low for this region."
Ahmedabad,2026-09-27 23:00:00,2,77.9,High,74.2,82.66,80.0,ECMWF,"ECMWF and ensemble members agree closely, while RMSE remains low for this region."
Ahmedabad,2026-09-28 00:00:00,3,69.6,Medium,70.56,74.34,60.0,ICON,Models show moderate disagreement and the forecast lead time reduces reliability.
Ahmedabad,2026-09-28 01:00:00,3,68.9,Medium,70.56,72.08,60.0,ICON,Models show moderate disagreement and the forecast lead time reduces reliability.
Ahmedabad,2026-09-28 02:00:00,3,68.8,Medium,70.56,71.74,60.0,ICON,Models show moderate disagreement and the forecast lead time reduces reliability.
Ahmedabad,2026-09-28 03:00:00,3,69.9,Medium,70.56,75.37,60.0,ICON,Models show moderate disagreement and the forecast lead time reduces reliability.
Ahmedabad,2026-09-28 04:00:00,3,69.7,Medium,70.56,74.89,60.0,ICON,Models show moderate disagreement and the forecast lead time reduces reliability.
Ahmedabad,2026-09-28 05:00:00,3,70.1,Medium,70.56,76.21,60.0,ICON,Models show moderate disagreement and the forecast lead time reduces reliability.
Ahmedabad,2026-09-28 06:00:00,3,70.6,Medium,70.56,77.9,60.0,ICON,Models show moderate disagreement and the forecast lead time reduces reliability.
Ahmedabad,2026-09-28 07:00:00,3,71.3,Medium,70.56,79.91,60.0,ICON,Models show moderate disagreement and the forecast lead time reduces reliability.
Ahmedabad,2026-09-28 08:00:00,3,72.4,Medium,70.56,83.57,60.0,ICON,Models show moderate disagreement and the forecast lead time reduces reliability.
Ahmedabad,2026-09-28 09:00:00,3,72.5,Medium,70.56,84.14,60.0,ICON,Models show moderate disagreement and the forecast lead time reduces reliability.
Ahmedabad,2026-09-28 10:00:00,3,72.0,Medium,70.56,82.48,60.0,ICON,Models show moderate disagreement and the forecast lead time reduces reliability.
Ahmedabad,2026-09-28 11:00:00,3,70.6,Medium,70.56,77.79,60.0,ICON,Models show moderate disagreement and the forecast lead time reduces reliability.
Ahmedabad,2026-09-28 12:00:00,3,68.7,Medium,70.56,71.48,60.0,ICON,Models show moderate disagreement and the forecast lead time reduces reliability.
Ahmedabad,2026-09-28 13:00:00,3,67.7,Medium,70.56,68.1,60.0,ICON,Models show moderate disagreement and the forecast lead time reduces reliability.
Ahmedabad,2026-09-28 14:00:00,3,67.7,Medium,70.56,68.07,60.0,ICON,Models show moderate disagreement and the forecast lead time reduces reliability.
Ahmedabad,2026-09-28 15:00:00,3,68.1,Medium,70.56,69.28,60.0,ICON,Models show moderate disagreement and the forecast lead time reduces reliability.
Ahmedabad,2026-09-28 16:00:00,3,69.1,Medium,70.56,72.73,60.0,ICON,Models show moderate disagreement and the forecast lead time reduces reliability.
Ahmedabad,2026-09-28 17:00:00,3,70.4,Medium,70.56,77.19,60.0,ICON,Models show moderate disagreement and the forecast lead time reduces reliability.
Ahmedabad,2026-09-28 18:00:00,3,67.3,Medium,70.56,66.84,60.0,ICON,Models show moderate disagreement and the forecast lead time reduces reliability.
Ahmedabad,2026-09-28 19:00:00,3,68.7,Medium,70.56,71.35,60.0,ICON,Models show moderate disagreement and the forecast lead time reduces reliability.
Ahmedabad,2026-09-28 20:00:00,3,68.1,Medium,70.56,69.27,60.0,ICON,Models show moderate disagreement and the forecast lead time reduces reliability.
Ahmedabad,2026-09-28 21:00:00,3,66.5,Medium,70.56,64.15,60.0,ICON,Models show moderate disagreement and the forecast lead time reduces reliability.
Ahmedabad,2026-09-28 22:00:00,3,66.9,Medium,70.56,65.33,60.0,ICON,Models show moderate disagreement and the forecast lead time reduces reliability.
Ahmedabad,2026-09-28 23:00:00,3,66.6,Medium,70.56,64.31,60.0,ICON,Models show moderate disagreement and the forecast lead time reduces reliability.
Amritsar,2026-09-26 00:00:00,1,84.9,High,82.79,78.35,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Amritsar,2026-09-26 01:00:00,1,85.7,High,82.79,81.12,100.0,ECMWF,"ECMWF and ensemble members agree closely, while RMSE remains low for this region."
Amritsar,2026-09-26 02:00:00,1,86.0,High,82.79,82.07,100.0,ECMWF,"ECMWF and ensemble members agree closely, while RMSE remains low for this region."
Amritsar,2026-09-26 03:00:00,1,85.4,High,82.79,79.94,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Amritsar,2026-09-26 04:00:00,1,85.5,High,82.79,80.28,100.0,ECMWF,"ECMWF and ensemble members agree closely, while RMSE remains low for this region."
Amritsar,2026-09-26 05:00:00,1,86.5,High,82.79,83.79,100.0,ECMWF,"ECMWF and ensemble members agree closely, while RMSE remains low for this region."
Amritsar,2026-09-26 06:00:00,1,84.6,High,82.79,77.29,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Amritsar,2026-09-26 07:00:00,1,87.8,High,82.79,88.13,100.0,ECMWF,"ECMWF and ensemble members agree closely, while RMSE remains low for this region."
Amritsar,2026-09-26 08:00:00,1,88.2,High,82.79,89.34,100.0,ECMWF,"ECMWF and ensemble members agree closely, while RMSE remains low for this region."
Amritsar,2026-09-26 09:00:00,1,86.1,High,82.79,82.35,100.0,ECMWF,"ECMWF and ensemble members agree closely, while RMSE remains low for this region."
Amritsar,2026-09-26 10:00:00,1,83.9,High,82.79,75.11,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Amritsar,2026-09-26 11:00:00,1,83.7,High,82.79,74.48,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Amritsar,2026-09-26 12:00:00,1,86.6,High,82.79,83.99,100.0,ECMWF,"ECMWF and ensemble members agree closely, while RMSE remains low for this region."
Amritsar,2026-09-26 13:00:00,1,85.1,High,82.79,78.89,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Amritsar,2026-09-26 14:00:00,1,83.3,High,82.79,73.03,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Amritsar,2026-09-26 15:00:00,1,82.5,High,82.79,70.36,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Amritsar,2026-09-26 16:00:00,1,80.4,High,82.79,63.4,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Amritsar,2026-09-26 17:00:00,1,80.0,High,82.79,62.03,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Amritsar,2026-09-26 18:00:00,1,82.2,High,82.79,69.41,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Amritsar,2026-09-26 19:00:00,1,82.4,High,82.79,70.06,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Amritsar,2026-09-26 20:00:00,1,83.2,High,82.79,72.71,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Amritsar,2026-09-26 21:00:00,1,82.9,High,82.79,71.66,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Amritsar,2026-09-26 22:00:00,1,82.0,High,82.79,68.64,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Amritsar,2026-09-26 23:00:00,1,81.7,High,82.79,67.56,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Amritsar,2026-09-27 00:00:00,2,79.0,High,81.68,73.82,80.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the 48-hour forecast horizon maintains stable predictability."
Amritsar,2026-09-27 01:00:00,2,80.5,High,81.68,78.74,80.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the 48-hour forecast horizon maintains stable predictability."
Amritsar,2026-09-27 02:00:00,2,78.3,High,81.68,71.38,80.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the 48-hour forecast horizon maintains stable predictability."
Amritsar,2026-09-27 03:00:00,2,79.3,High,81.68,74.74,80.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the 48-hour forecast horizon maintains stable predictability."
Amritsar,2026-09-27 04:00:00,2,78.9,High,81.68,73.58,80.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the 48-hour forecast horizon maintains stable predictability."
Amritsar,2026-09-27 05:00:00,2,78.3,High,81.68,71.5,80.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the 48-hour forecast horizon maintains stable predictability."
Amritsar,2026-09-27 06:00:00,2,76.5,High,81.68,65.68,80.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the 48-hour forecast horizon maintains stable predictability."
Amritsar,2026-09-27 07:00:00,2,77.0,High,81.68,67.23,80.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the 48-hour forecast horizon maintains stable predictability."
Amritsar,2026-09-27 08:00:00,2,77.0,High,81.68,67.08,80.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the 48-hour forecast horizon maintains stable predictability."
Amritsar,2026-09-27 09:00:00,2,77.4,High,81.68,68.54,80.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the 48-hour forecast horizon maintains stable predictability."
Amritsar,2026-09-27 10:00:00,2,77.2,High,81.68,67.71,80.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the 48-hour forecast horizon maintains stable predictability."
Amritsar,2026-09-27 11:00:00,2,77.0,High,81.68,67.23,80.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the 48-hour forecast horizon maintains stable predictability."
Amritsar,2026-09-27 12:00:00,2,77.9,High,81.68,70.26,80.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the 48-hour forecast horizon maintains stable predictability."
Amritsar,2026-09-27 13:00:00,2,80.4,High,81.68,78.47,80.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the 48-hour forecast horizon maintains stable predictability."
Amritsar,2026-09-27 14:00:00,2,79.9,High,81.68,76.93,80.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the 48-hour forecast horizon maintains stable predictability."
Amritsar,2026-09-27 15:00:00,2,81.5,High,81.68,82.23,80.0,ECMWF,"ECMWF and ensemble members agree closely, while RMSE remains low for this region."
Amritsar,2026-09-27 16:00:00,2,78.5,High,81.68,72.07,80.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the 48-hour forecast horizon maintains stable predictability."
Amritsar,2026-09-27 17:00:00,2,74.7,High,81.68,59.62,80.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the 48-hour forecast horizon maintains stable predictability."
Amritsar,2026-09-27 18:00:00,2,77.6,High,81.68,69.07,80.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the 48-hour forecast horizon maintains stable predictability."
Amritsar,2026-09-27 19:00:00,2,78.6,High,81.68,72.64,80.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the 48-hour forecast horizon maintains stable predictability."
Amritsar,2026-09-27 20:00:00,2,77.7,High,81.68,69.62,80.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the 48-hour forecast horizon maintains stable predictability."
Amritsar,2026-09-27 21:00:00,2,77.4,High,81.68,68.41,80.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the 48-hour forecast horizon maintains stable predictability."
Amritsar,2026-09-27 22:00:00,2,77.1,High,81.68,67.41,80.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the 48-hour forecast horizon maintains stable predictability."
Amritsar,2026-09-27 23:00:00,2,77.2,High,81.68,68.02,80.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the 48-hour forecast horizon maintains stable predictability."
Amritsar,2026-09-28 00:00:00,3,72.7,Medium,80.26,68.53,60.0,ICON,Models show moderate disagreement and the forecast lead time reduces reliability.
Amritsar,2026-09-28 01:00:00,3,76.4,High,80.26,80.77,60.0,ICON,"ICON and ensemble members agree closely, while RMSE remains low for this region."
Amritsar,2026-09-28 02:00:00,3,77.2,High,80.26,83.7,60.0,ICON,"ICON and ensemble members agree closely, while RMSE remains low for this region."
Amritsar,2026-09-28 03:00:00,3,76.8,High,80.26,82.12,60.0,ICON,"ICON and ensemble members agree closely, while RMSE remains low for this region."
Amritsar,2026-09-28 04:00:00,3,75.4,High,80.26,77.51,60.0,ICON,"Low regional RMSE supports ICON dominance, while the extended Day 3 lead time maintains stable predictability."
Amritsar,2026-09-28 05:00:00,3,74.0,Medium,80.26,72.8,60.0,ICON,Models show moderate disagreement and the forecast lead time reduces reliability.
Amritsar,2026-09-28 06:00:00,3,72.6,Medium,80.26,68.35,60.0,ICON,Models show moderate disagreement and the forecast lead time reduces reliability.
Amritsar,2026-09-28 07:00:00,3,74.0,Medium,80.26,73.06,60.0,ICON,Models show moderate disagreement and the forecast lead time reduces reliability.
Amritsar,2026-09-28 08:00:00,3,73.8,Medium,80.26,72.32,60.0,ICON,Models show moderate disagreement and the forecast lead time reduces reliability.
Amritsar,2026-09-28 09:00:00,3,71.6,Medium,80.26,64.93,60.0,ICON,Models show moderate disagreement and the forecast lead time reduces reliability.
Amritsar,2026-09-28 10:00:00,3,70.9,Medium,80.26,62.59,60.0,ICON,Models show moderate disagreement and the forecast lead time reduces reliability.
Amritsar,2026-09-28 11:00:00,3,68.6,Medium,80.26,54.8,60.0,ICON,Models show moderate disagreement and the forecast lead time reduces reliability.
Amritsar,2026-09-28 12:00:00,3,70.5,Medium,80.26,61.2,60.0,ICON,Models show moderate disagreement and the forecast lead time reduces reliability.
Amritsar,2026-09-28 13:00:00,3,67.3,Medium,80.26,50.6,60.0,ICON,Models show moderate disagreement and the forecast lead time reduces reliability.
Amritsar,2026-09-28 14:00:00,3,67.5,Medium,80.26,51.38,60.0,ICON,Models show moderate disagreement and the forecast lead time reduces reliability.
Amritsar,2026-09-28 15:00:00,3,70.6,Medium,80.26,61.53,60.0,ICON,Models show moderate disagreement and the forecast lead time reduces reliability.
Amritsar,2026-09-28 16:00:00,3,71.8,Medium,80.26,65.47,60.0,ICON,Models show moderate disagreement and the forecast lead time reduces reliability.
Amritsar,2026-09-28 17:00:00,3,68.5,Medium,80.26,54.56,60.0,ICON,Models show moderate disagreement and the forecast lead time reduces reliability.
Amritsar,2026-09-28 18:00:00,3,69.9,Medium,80.26,59.34,60.0,ICON,Models show moderate disagreement and the forecast lead time reduces reliability.
Amritsar,2026-09-28 19:00:00,3,71.9,Medium,80.26,65.75,60.0,ICON,Models show moderate disagreement and the forecast lead time reduces reliability.
Amritsar,2026-09-28 20:00:00,3,71.3,Medium,80.26,63.88,60.0,ICON,Models show moderate disagreement and the forecast lead time reduces reliability.
Amritsar,2026-09-28 21:00:00,3,71.3,Medium,80.26,63.84,60.0,ICON,Models show moderate disagreement and the forecast lead time reduces reliability.
Amritsar,2026-09-28 22:00:00,3,73.4,Medium,80.26,71.0,60.0,ICON,Models show moderate disagreement and the forecast lead time reduces reliability.
Amritsar,2026-09-28 23:00:00,3,76.0,High,80.26,79.57,60.0,ICON,"Low regional RMSE supports ICON dominance, while the extended Day 3 lead time maintains stable predictability."
