city,datetime,split,temperature_ecmwf,temperature_gfs,temperature_icon,temperature_gem,rainfall_ecmwf,rainfall_gfs,rainfall_icon,rainfall_gem,wind_speed_ecmwf,wind_speed_gfs,wind_speed_icon,wind_speed_gem,actual_temperature,actual_rainfall,actual_wind,blend_temperature,blend_rainfall,blend_wind_speed
Agartala,2026-07-23 15:00:00,train,27.6,28.3,29.0,25.2,0.5,0.8,0.7,6.0,12.8,19.7,8.8,16.2,26.7,2.3,15.3,27.5669945,1.4405048999999999,14.490261890261888
Agartala,2026-07-23 16:00:00,train,27.4,27.4,28.9,24.9,0.5,1.3,0.3,1.2,13.4,17.3,10.5,10.4,26.3,2.3,17.3,27.2195235,0.744726,13.357087557087555
Agartala,2026-07-23 17:00:00,train,27.0,26.1,28.1,26.7,0.5,0.7,0.4,0.0,13.4,19.6,8.6,10.8,26.7,0.4,12.0,26.955689800000002,0.4480753,13.711475711475712
Agartala,2026-07-23 18:00:00,train,26.6,24.9,27.4,25.5,0.1,0.0,0.8,0.0,12.8,18.6,7.9,11.2,25.8,0.2,12.8,26.1877583,0.2401672,13.193974193974192
Agartala,2026-07-23 19:00:00,train,26.1,24.9,27.0,25.3,0.1,0.0,0.6,0.0,12.2,15.0,8.8,11.5,25.5,0.0,13.4,25.8656101,0.1890218,12.271383571383568
Agartala,2026-07-23 20:00:00,train,25.7,24.8,26.6,25.5,0.1,0.0,0.3,0.0,11.7,13.3,8.8,10.4,25.3,0.0,12.3,25.637494800000002,0.1123037,11.450784450784449
Agartala,2026-07-23 21:00:00,train,25.5,24.8,26.4,25.5,0.0,0.0,0.2,0.1,10.8,12.7,8.8,9.0,25.2,0.1,11.2,25.515863,0.0660076,10.64097244097244
Agartala,2026-07-23 22:00:00,train,25.5,24.6,26.2,25.3,0.0,0.0,0.0,1.2,10.2,12.7,9.0,9.0,24.9,0.1,10.6,25.401189,0.1783464,10.39141939141939
Agartala,2026-07-23 23:00:00,train,25.4,24.4,26.0,25.2,0.0,0.0,0.2,1.1,10.0,13.7,7.3,8.3,25.2,0.0,10.3,25.2619628,0.21462960000000003,10.179286879286877
Agartala,2026-07-24 00:00:00,train,25.1,24.4,25.8,25.1,0.0,0.0,0.3,0.2,10.6,13.5,6.6,6.5,24.9,0.0,10.8,25.079557200000004,0.1064425,9.984227084227083
Agartala,2026-07-24 01:00:00,train,24.8,24.4,25.6,25.0,0.0,0.1,0.0,0.0,11.2,13.3,6.5,7.2,24.7,0.0,10.8,24.8971516,0.0239795,10.33145693145693
Agartala,2026-07-24 02:00:00,train,24.7,24.4,25.5,24.9,0.0,0.0,0.1,0.0,12.0,13.3,6.5,7.2,24.5,0.0,11.8,24.8182249,0.0255727,10.698297298297298
Agartala,2026-07-24 03:00:00,train,24.7,24.4,25.4,24.8,0.0,0.0,0.2,0.0,12.3,12.2,6.9,7.6,24.3,0.0,13.1,24.781961199999998,0.0511454,10.711431911431909
Agartala,2026-07-24 04:00:00,train,24.8,24.3,25.2,24.8,0.0,0.1,0.1,0.0,12.1,11.2,7.3,8.3,24.3,0.0,13.0,24.767245099999997,0.049552200000000005,10.573892273892271
Agartala,2026-07-24 05:00:00,train,25.3,24.5,25.4,25.3,0.0,0.0,0.1,0.0,12.3,12.6,6.5,10.8,25.2,0.0,12.8,25.1495665,0.0255727,11.347127747127747
Agartala,2026-07-24 06:00:00,train,26.2,24.9,25.8,25.3,0.1,0.0,0.1,0.1,12.6,13.0,7.8,11.5,25.9,0.1,14.3,25.6904383,0.0760205,11.87223717223717
Agartala,2026-07-24 07:00:00,train,27.5,24.8,26.6,25.6,0.1,0.0,0.2,0.3,13.2,13.8,8.5,12.2,27.1,0.1,15.4,26.423539599999998,0.1313176,12.549116149116147
Agartala,2026-07-24 08:00:00,train,28.6,25.9,28.1,25.6,0.1,0.0,0.0,0.3,13.8,18.7,9.6,12.6,28.4,0.1,13.8,27.3969324,0.0801722,14.15337755337755
Agartala,2026-07-24 09:00:00,train,29.5,25.1,29.7,26.6,0.1,0.2,0.0,0.1,14.1,18.4,10.2,11.5,29.6,0.2,12.0,28.0838674,0.0984068,14.094626794626793
Agartala,2026-07-24 10:00:00,train,30.2,24.8,30.4,28.2,0.1,0.5,0.0,0.1,14.1,13.5,11.2,13.3,30.4,0.0,13.4,28.7361316,0.1703453,13.443747543747541
Agartala,2026-07-24 11:00:00,train,30.7,24.7,30.7,28.2,0.1,0.0,0.0,0.4,14.3,11.9,8.4,15.8,30.6,0.1,14.2,28.982832,0.0950344,13.279190079190078
Agartala,2026-07-24 12:00:00,train,30.8,28.4,31.5,28.2,0.7,0.0,0.0,0.2,14.8,16.1,9.5,16.2,29.4,0.6,16.7,29.950430299999997,0.2788236,14.678458278458278
Agartala,2026-07-24 13:00:00,train,30.6,29.5,31.6,28.0,0.7,0.3,0.0,0.1,15.6,20.9,8.8,15.8,30.2,0.1,14.8,30.0788419,0.3358999,15.97252217252217
Agartala,2026-07-24 14:00:00,train,30.2,29.3,31.9,27.9,0.7,0.2,0.0,0.0,16.0,17.7,9.5,13.7,30.4,0.1,15.5,29.902391199999997,0.2970582,15.126905226905226
Agartala,2026-07-24 15:00:00,train,29.8,29.1,31.5,27.8,0.1,0.1,0.0,0.0,15.6,17.6,9.7,13.0,28.6,0.9,14.9,29.5988702,0.0595651,14.815972015972013
Agartala,2026-07-24 16:00:00,train,29.3,28.5,31.0,27.7,0.1,0.2,0.0,0.0,15.5,16.4,8.7,11.2,28.5,0.2,14.4,29.150240099999998,0.0835446,14.03422083422083
Agartala,2026-07-24 17:00:00,train,28.7,27.3,30.0,28.2,0.1,0.4,0.0,0.0,14.8,14.3,5.4,9.0,28.4,0.0,14.6,28.5504075,0.1315036,12.404105804105804
Agartala,2026-07-24 18:00:00,train,28.0,26.0,29.1,26.4,0.0,0.0,0.1,0.1,12.5,11.8,4.2,9.4,27.3,0.0,12.4,27.488443099999998,0.0404349,10.7021151021151
Agartala,2026-07-24 19:00:00,train,27.3,25.5,28.4,26.1,0.0,0.0,0.1,0.0,9.9,9.9,4.6,10.1,26.9,0.0,9.3,26.9030329,0.0255727,9.259448159448159
Agartala,2026-07-24 20:00:00,train,26.8,25.3,27.8,25.8,0.0,0.0,0.0,0.0,8.2,11.7,5.1,10.8,26.6,0.0,7.9,26.4843215,0.0,9.083424083424083
Agartala,2026-07-24 21:00:00,train,26.8,25.1,27.4,25.4,0.0,0.0,0.0,0.0,8.4,14.5,4.8,10.4,26.4,0.0,10.2,26.2971201,0.0,9.698831698831697
Agartala,2026-07-24 22:00:00,train,26.9,25.1,27.1,25.2,0.0,0.0,0.0,0.0,9.7,14.3,4.8,9.7,26.5,0.0,12.2,26.2491028,0.0,10.11912301912302
Agartala,2026-07-24 23:00:00,train,26.9,25.2,26.9,25.0,0.0,0.0,0.0,0.0,10.8,15.4,5.4,9.7,26.7,0.0,12.8,26.1976487,0.0,10.950334450334449
Agartala,2026-07-25 00:00:00,train,26.4,25.0,26.6,25.0,0.0,0.0,0.0,0.1,11.8,15.6,6.4,9.7,25.9,0.2,13.9,25.8877284,0.0148622,11.58223908223908
Agartala,2026-07-25 01:00:00,train,25.8,24.9,26.2,24.9,0.0,0.0,0.0,0.0,13.0,14.1,5.4,9.0,25.6,0.0,14.0,25.5199547,0.0,11.533246933246932
Agartala,2026-07-25 02:00:00,train,25.4,24.8,25.9,24.8,0.0,0.0,0.0,0.0,13.2,12.8,6.4,8.6,25.3,0.0,13.0,25.255659899999998,0.0,11.38281158281158
Agartala,2026-07-25 03:00:00,train,25.1,24.5,25.7,24.9,0.0,0.0,0.0,0.0,12.3,12.2,6.1,9.4,25.1,0.0,12.4,25.046256,0.0,10.944324744324742
Agartala,2026-07-25 04:00:00,train,25.0,24.4,25.7,25.0,0.0,0.0,0.0,0.0,10.8,11.7,5.9,10.8,25.0,0.0,11.2,25.0006305,0.0,10.377964177964177
Agartala,2026-07-25 05:00:00,train,25.4,24.3,25.8,25.3,0.0,0.0,0.0,0.0,10.0,9.4,4.5,9.0,25.3,0.0,10.0,25.2226945,0.0,8.973998973998974
Agartala,2026-07-25 06:00:00,train,26.5,25.5,26.6,26.0,0.0,0.0,0.0,0.0,10.8,11.2,7.0,9.7,26.5,0.0,10.5,26.216865900000002,0.0,10.200123300123298
Agartala,2026-07-25 07:00:00,train,28.0,26.7,27.7,27.1,0.0,0.0,0.0,0.0,12.3,11.5,10.0,10.1,28.1,0.0,14.3,27.508591199999998,0.0,11.414298714298711
Agartala,2026-07-25 08:00:00,train,29.3,27.3,29.0,28.4,0.0,0.0,0.0,0.0,13.5,12.1,10.7,8.3,29.3,0.0,13.4,28.6610781,0.0,11.855281955281955
Agartala,2026-07-25 09:00:00,train,30.2,28.5,30.2,29.5,0.0,0.0,0.0,0.0,13.5,11.5,11.0,7.2,30.2,0.0,12.1,29.714978300000002,0.0,11.552398152398151
Agartala,2026-07-25 10:00:00,train,31.0,29.5,31.4,30.4,0.0,0.0,0.0,0.0,12.7,11.8,10.7,6.1,31.0,0.0,12.1,30.6478473,0.0,11.010548510548508
Agartala,2026-07-25 11:00:00,train,31.6,30.5,32.2,31.4,0.0,0.0,0.0,0.0,12.2,12.5,6.6,5.8,31.8,0.0,11.7,31.4408895,0.0,10.360211360211359
Agartala,2026-07-25 12:00:00,train,32.3,31.0,33.0,31.9,0.2,0.0,0.0,0.0,12.0,12.3,7.4,6.1,32.3,0.2,10.4,32.0806742,0.0711712,10.38120908120908
Agartala,2026-07-25 13:00:00,train,32.9,31.4,33.2,32.3,0.2,0.0,0.0,0.0,11.5,11.0,6.4,5.8,32.7,0.1,8.8,32.529694400000004,0.0711712,9.672638472638472
Agartala,2026-07-25 14:00:00,train,33.0,31.3,33.7,32.5,0.2,0.0,0.0,0.0,11.2,10.8,7.3,5.4,32.7,0.3,10.3,32.6782702,0.0711712,9.530213530213528
Agartala,2026-07-25 15:00:00,train,32.3,30.2,33.4,32.3,0.1,0.1,0.0,0.0,10.9,12.1,8.6,6.8,31.7,0.4,13.9,32.0571426,0.0595651,10.115155115155115
Agartala,2026-07-25 16:00:00,train,31.2,29.6,32.6,31.5,0.1,0.1,0.0,0.0,10.8,13.0,8.6,9.4,29.5,0.2,13.3,31.1713002,0.0595651,10.758086558086557
Agartala,2026-07-25 17:00:00,train,30.2,28.7,32.0,31.3,0.1,0.0,0.0,0.0,10.6,11.2,5.8,10.4,29.8,0.0,10.0,30.4098715,0.0355856,10.085306085306083
Agartala,2026-07-25 18:00:00,train,29.3,27.2,30.4,29.0,0.0,0.0,0.0,0.0,10.1,11.6,5.4,10.8,28.8,0.0,10.9,29.002810200000003,0.0,9.97030177030177
Agartala,2026-07-25 19:00:00,train,28.4,26.4,29.5,28.2,0.0,0.0,0.0,0.0,9.9,10.1,5.4,10.1,28.2,0.0,11.5,28.1419943,0.0,9.407225107225106
Agartala,2026-07-25 20:00:00,train,27.8,26.0,28.9,27.7,0.0,0.0,0.0,0.0,9.2,8.8,5.8,9.0,27.6,0.0,10.0,27.602251700000004,0.0,8.637006437006436
Agartala,2026-07-25 21:00:00,train,27.5,25.7,28.4,27.3,0.0,0.0,0.0,0.0,7.9,8.8,6.1,9.0,27.2,0.0,8.7,27.247835099999996,0.0,8.079256679256678
Agartala,2026-07-25 22:00:00,train,27.4,25.5,27.8,27.2,0.0,0.0,0.0,0.0,6.1,8.2,6.1,9.4,26.8,0.0,7.1,27.035997300000002,0.0,7.191950991950991
Agartala,2026-07-25 23:00:00,train,27.2,25.2,27.6,27.1,0.0,0.0,0.0,0.0,4.9,7.5,4.7,9.4,27.0,0.0,5.6,26.8330348,0.0,6.3035117035117025
Agartala,2026-07-26 00:00:00,train,26.9,25.0,27.3,26.6,0.0,0.0,0.0,0.3,4.8,7.4,4.1,9.7,26.4,0.0,5.0,26.517886500000003,0.0445866,6.214057914057913
Agartala,2026-07-26 01:00:00,train,26.4,24.9,27.0,26.0,0.0,0.0,0.0,0.5,5.6,7.1,4.3,9.0,26.2,0.0,5.9,26.1203747,0.074311,6.407917207917207
Agartala,2026-07-26 02:00:00,train,26.2,24.7,26.8,25.7,0.0,0.0,0.0,0.1,5.9,6.8,3.8,7.6,26.0,0.0,5.0,25.9022639,0.0148622,6.152624752624752
Agartala,2026-07-26 03:00:00,train,26.1,25.1,26.7,25.5,0.0,0.0,0.0,0.0,5.8,7.0,3.6,7.6,25.9,0.0,4.9,25.8895196,0.0,6.126660526660526
Agartala,2026-07-26 04:00:00,train,26.3,25.3,26.6,25.2,0.0,0.0,0.0,0.0,6.5,6.8,3.4,7.6,25.8,0.0,6.9,25.9445069,0.0,6.376600576600576
Agartala,2026-07-26 05:00:00,train,26.8,25.6,26.9,26.6,0.0,0.0,0.0,0.0,7.6,6.5,2.6,6.8,26.6,0.0,7.5,26.529051700000004,0.0,6.5615165615165605
Agartala,2026-07-26 06:00:00,train,27.9,26.5,27.6,26.1,0.0,0.0,0.0,0.3,9.0,7.6,4.0,9.7,27.9,0.0,7.8,27.2245207,0.0445866,8.172649272649272
Agartala,2026-07-26 07:00:00,train,29.3,27.0,28.6,26.2,0.0,0.0,0.0,0.1,10.2,5.9,4.7,14.0,29.3,0.0,9.9,28.126808999999998,0.0148622,9.226711426711425
Agartala,2026-07-26 08:00:00,train,30.6,28.1,29.6,26.6,0.0,0.0,0.0,0.0,11.4,4.9,5.0,12.2,30.6,0.0,10.2,29.167206500000002,0.0,9.252795852795852
Agartala,2026-07-26 09:00:00,train,31.7,30.2,30.8,27.6,0.1,0.6,0.0,0.0,11.4,6.9,6.4,9.4,31.7,0.0,11.3,30.4779816,0.1794626,9.365091965091965
Agartala,2026-07-26 10:00:00,train,32.7,31.3,31.7,29.8,0.1,0.4,0.0,0.0,10.7,9.0,9.2,9.7,32.4,0.1,11.7,31.698231600000003,0.1315036,9.935469235469235
Agartala,2026-07-26 11:00:00,train,33.2,32.1,33.1,30.2,0.1,0.6,0.0,0.0,10.7,8.7,5.5,5.8,33.4,0.3,7.8,32.406716800000005,0.1794626,8.667818067818066
Agartala,2026-07-26 12:00:00,train,33.0,31.7,33.3,31.9,0.2,1.0,0.1,0.0,11.9,12.6,6.4,6.5,33.6,0.2,6.4,32.581287,0.33653890000000003,10.350159250159248
Agartala,2026-07-26 13:00:00,train,32.2,32.0,33.7,32.8,0.2,0.1,0.0,0.0,14.2,11.5,5.9,7.2,33.5,0.1,6.2,32.538811700000004,0.0951507,11.22116422116422
Agartala,2026-07-26 14:00:00,train,31.4,32.2,33.8,33.2,0.2,0.0,0.0,0.0,16.1,11.9,6.1,7.2,32.3,0.1,12.3,32.3302504,0.0711712,12.20892340892341
Agartala,2026-07-26 15:00:00,train,30.7,31.8,33.2,33.1,0.2,0.0,0.0,0.0,17.1,10.9,8.1,7.6,30.8,0.5,14.1,31.820287999999998,0.0711712,12.770395170395169
Agartala,2026-07-26 16:00:00,train,29.9,31.0,31.9,32.2,0.2,0.0,0.1,0.0,17.4,12.0,8.7,10.8,29.7,0.2,14.4,30.9114127,0.09674390000000001,13.83068043068043
Agartala,2026-07-26 17:00:00,train,29.2,28.8,31.8,30.6,0.2,0.1,0.6,0.0,17.4,15.5,6.9,9.4,28.6,0.1,16.5,29.841233400000004,0.2485869,14.135463735463734
Agartala,2026-07-26 18:00:00,train,28.4,26.5,29.7,27.5,0.0,1.4,0.0,0.8,16.0,14.5,8.0,14.8,27.6,0.0,13.2,28.0725978,0.4546106,14.412432812432812
Agartala,2026-07-26 19:00:00,train,27.7,26.3,29.0,26.3,0.0,0.4,0.0,1.8,14.2,13.8,6.3,7.6,27.2,0.0,12.9,27.387410300000003,0.3634376,11.869690469690468
Agartala,2026-07-26 20:00:00,train,27.3,26.0,28.5,26.5,0.0,0.0,0.0,0.0,12.3,11.5,5.3,7.6,27.0,0.0,12.5,27.0989955,0.0,10.347675947675945
Agartala,2026-07-26 21:00:00,train,27.4,25.9,28.1,26.2,0.0,0.0,0.0,0.0,10.7,16.2,5.2,8.6,26.8,0.0,11.6,26.9936412,0.0,10.855928855928854
Agartala,2026-07-26 22:00:00,train,27.7,25.3,27.8,26.1,0.0,0.0,0.0,0.0,8.9,10.8,5.1,6.5,26.6,0.0,10.3,26.9226209,0.0,8.399043499043499
Agartala,2026-07-26 23:00:00,train,27.9,24.9,28.1,25.9,0.0,0.0,0.0,0.0,8.2,6.0,3.2,7.2,27.5,0.0,7.1,26.9418908,0.0,6.874197674197673
Agartala,2026-07-27 00:00:00,train,27.6,24.9,27.9,25.6,0.0,0.0,0.0,0.0,8.0,6.1,3.1,7.9,26.8,0.0,7.4,26.7232636,0.0,6.9227892227892225
Agartala,2026-07-27 01:00:00,train,27.1,24.7,27.8,25.5,0.0,0.0,0.0,0.0,8.3,6.7,3.1,9.0,26.7,0.0,8.2,26.4315383,0.0,7.401604001604001
Agartala,2026-07-27 02:00:00,train,26.8,24.6,27.6,25.3,0.0,0.0,0.0,0.0,8.9,7.2,3.3,7.9,26.5,0.0,8.6,26.2099486,0.0,7.611136111136111
Agartala,2026-07-27 03:00:00,train,26.8,24.5,27.5,25.0,0.0,0.0,0.0,0.0,9.3,8.6,3.6,7.2,26.3,0.0,9.9,26.11639,0.0,8.020842220842221
Agartala,2026-07-27 04:00:00,train,26.9,24.6,27.3,24.7,0.0,0.0,0.0,0.0,10.3,9.8,4.7,5.8,26.2,0.0,10.6,26.0894881,0.0,8.632163232163233
Agartala,2026-07-27 05:00:00,train,27.2,24.9,27.3,26.1,0.0,0.0,0.0,0.0,11.9,9.4,4.2,9.4,27.0,0.0,11.7,26.5342482,0.0,9.88136828136828
Agartala,2026-07-27 06:00:00,train,27.9,25.6,27.8,27.1,0.1,0.0,0.0,0.0,14.8,9.7,5.2,9.4,27.9,0.0,12.9,27.252274800000002,0.0355856,11.407252807252807
Agartala,2026-07-27 07:00:00,train,28.8,26.8,29.0,27.7,0.1,0.0,0.0,0.0,18.4,11.8,6.8,15.1,29.0,0.0,17.6,28.215621,0.0355856,14.8015389015389
Agartala,2026-07-27 08:00:00,train,29.7,29.2,29.9,28.4,0.1,0.0,0.0,0.0,21.0,18.0,8.9,14.0,29.8,0.1,20.2,29.3954989,0.0355856,17.466994866994863
Agartala,2026-07-27 09:00:00,train,30.9,30.5,30.5,29.8,0.2,0.0,0.0,0.0,21.7,18.7,12.5,15.1,30.5,0.2,21.1,30.543876400000002,0.0711712,18.61235391235391
Agartala,2026-07-27 10:00:00,train,32.1,31.6,31.4,30.2,0.2,0.0,0.0,0.0,21.6,18.7,14.0,15.1,31.6,0.1,19.0,31.523458,0.0711712,18.758328058328058
Agartala,2026-07-27 11:00:00,train,32.6,31.2,32.0,31.4,0.2,0.8,0.0,0.0,21.4,17.6,11.4,14.8,32.5,0.2,21.2,31.9787268,0.2630072,18.028172828172828
Agartala,2026-07-27 12:00:00,train,31.8,31.3,32.7,32.4,0.7,1.0,0.0,0.0,21.3,16.7,12.3,13.7,32.6,0.3,20.2,31.966674400000002,0.4888942,17.687963587963587
Agartala,2026-07-27 13:00:00,train,30.3,31.1,32.6,32.7,0.7,1.2,0.0,0.0,21.0,16.3,11.5,14.8,30.0,0.6,21.4,31.320762300000002,0.5368532,17.56199896199896
Agartala,2026-07-27 14:00:00,train,29.2,30.9,32.3,32.4,0.7,1.1,0.0,0.0,20.6,14.9,12.3,11.5,30.1,0.1,19.1,30.7005316,0.5128737,16.548074848074847
Agartala,2026-07-27 15:00:00,train,29.1,30.5,31.9,32.4,0.2,0.1,0.0,0.0,19.3,15.1,11.8,12.6,29.5,0.2,16.3,30.500963799999997,0.0951507,16.138329738329737
Agartala,2026-07-27 16:00:00,train,29.3,29.7,31.2,31.6,0.2,0.5,0.0,0.0,17.7,13.1,11.2,19.4,29.1,0.1,19.0,30.145746699999997,0.1910687,16.13955453955454
Agartala,2026-07-27 17:00:00,train,29.3,27.9,30.7,30.2,0.2,1.8,0.0,0.0,16.3,11.4,4.6,14.0,29.2,0.1,15.2,29.422111599999997,0.5028022000000001,13.26145186145186
Agartala,2026-07-27 18:00:00,train,29.0,26.9,29.6,28.8,0.0,0.9,0.1,0.0,15.1,10.6,7.0,12.6,28.7,0.0,14.0,28.630156500000005,0.24138820000000002,12.575533375533372
Agartala,2026-07-27 19:00:00,train,28.6,26.3,29.0,28.2,0.0,0.0,0.0,0.1,14.3,8.4,4.8,15.5,28.3,0.0,13.6,28.1154825,0.0148622,11.967242267242266
Agartala,2026-07-27 20:00:00,train,28.1,26.0,28.5,25.9,0.0,0.0,1.1,2.6,14.3,8.7,8.1,14.0,28.0,0.0,12.6,27.3316347,0.6677169000000001,12.178133778133777
Agartala,2026-07-27 21:00:00,train,27.7,25.9,28.1,25.9,0.0,0.0,0.0,1.2,15.0,10.2,7.5,16.6,27.7,0.1,13.5,27.0672978,0.1783464,13.247578047578045
Agartala,2026-07-27 22:00:00,train,27.4,25.7,27.8,25.8,0.0,0.0,0.0,0.0,16.1,11.5,8.7,13.0,27.3,0.0,14.0,26.8245927,0.0,13.530585730585729
Agartala,2026-07-27 23:00:00,train,27.1,25.3,27.9,25.7,0.0,0.0,0.0,0.0,17.2,10.9,7.7,12.2,27.0,0.0,16.7,26.6123526,0.0,13.62172242172242
Agartala,2026-07-28 00:00:00,train,26.8,25.0,27.4,25.7,0.0,0.0,0.0,0.0,17.5,10.2,6.6,12.6,26.9,0.0,16.5,26.330379199999996,0.0,13.533963933963932
Agartala,2026-07-28 01:00:00,train,26.7,24.9,27.2,25.5,0.0,0.0,0.0,0.0,17.8,9.9,6.4,12.2,26.8,0.0,17.1,26.194115500000002,0.0,13.503260503260503
Agartala,2026-07-28 02:00:00,train,26.6,24.8,27.1,25.2,0.0,0.0,0.0,0.0,17.5,9.7,8.2,11.2,26.6,0.0,17.3,26.0578939,0.0,13.364199164199164
Agartala,2026-07-28 03:00:00,train,26.7,24.7,26.9,25.1,0.0,0.0,0.0,0.0,16.9,9.4,8.4,11.5,26.4,0.0,17.1,26.025067,0.0,13.102311002311
Agartala,2026-07-28 04:00:00,train,26.9,24.6,26.9,25.2,0.0,0.0,0.2,0.0,16.0,9.0,9.2,12.2,26.4,0.0,16.2,26.1074305,0.0511454,12.83134463134463
Agartala,2026-07-28 05:00:00,train,27.3,25.1,27.3,26.6,0.0,0.0,0.0,0.0,15.8,10.8,7.4,12.2,27.1,0.0,14.9,26.709611800000005,0.0,12.91865191865192
Agartala,2026-07-28 06:00:00,train,28.1,26.5,27.5,27.2,0.0,0.0,0.0,0.0,16.5,13.8,8.4,15.5,27.9,0.0,13.4,27.490912599999998,0.0,14.664080564080562
Agartala,2026-07-28 07:00:00,train,29.1,27.9,28.1,28.3,0.0,0.0,0.0,0.0,17.8,17.1,11.0,16.9,28.7,0.0,15.0,28.520705000000003,0.0,16.603635303635304
Agartala,2026-07-28 08:00:00,train,29.9,29.4,28.9,29.7,0.0,0.0,0.0,0.0,18.9,17.9,12.2,16.6,30.0,0.0,18.7,29.576882899999994,0.0,17.387509387509386
Agartala,2026-07-28 09:00:00,train,30.4,30.8,30.0,30.4,0.0,0.1,0.0,0.0,19.4,18.7,11.8,17.6,30.8,0.0,18.0,30.4116816,0.0239795,17.933725533725532
Agartala,2026-07-28 10:00:00,train,30.7,30.6,31.3,29.7,0.0,1.2,0.0,0.0,19.4,18.1,12.7,18.0,31.6,0.1,16.8,30.6067361,0.287754,17.986908186908185
Agartala,2026-07-28 11:00:00,train,30.6,30.7,31.6,30.6,0.0,1.4,0.0,0.0,18.2,16.7,10.4,15.5,32.2,0.0,16.8,30.8026023,0.335713,16.358675258675255
Agartala,2026-07-28 12:00:00,train,30.1,30.8,32.2,31.5,2.0,1.0,0.1,0.0,15.1,18.9,10.7,14.4,28.8,1.7,11.4,30.882275200000006,0.9770797,15.270837670837668
Agartala,2026-07-28 13:00:00,train,29.2,30.3,31.3,32.4,2.0,2.0,0.1,0.0,11.2,17.9,10.6,14.0,28.7,2.9,18.8,30.392562800000004,1.2168747,13.167872767872767
Agartala,2026-07-28 14:00:00,train,28.6,30.1,31.4,32.3,2.0,2.2,0.1,0.0,9.1,17.7,9.2,16.2,28.4,1.7,7.9,30.0944803,1.2648336999999998,12.390099190099189
Agartala,2026-07-28 15:00:00,train,28.5,29.6,30.3,31.8,1.0,0.3,0.4,0.0,9.4,19.1,10.4,16.2,27.2,2.4,15.4,29.656214900000002,0.5300853,12.999403999403999
Agartala,2026-07-28 16:00:00,train,28.6,28.7,29.5,31.0,1.0,0.3,0.4,0.0,11.3,18.6,9.8,16.6,27.6,0.1,14.0,29.219108600000002,0.5300853,13.754737354737355
Agartala,2026-07-28 17:00:00,train,28.6,27.3,29.7,28.4,1.0,0.0,0.0,0.2,13.1,19.1,6.6,8.6,28.2,0.1,12.5,28.489507400000004,0.3855804,12.794777194777192
Agartala,2026-07-28 18:00:00,train,28.2,26.4,28.9,26.3,0.0,0.0,0.0,0.0,13.4,16.1,5.6,9.0,27.7,0.0,14.6,27.603645699999998,0.0,12.196924796924796
Agartala,2026-07-28 19:00:00,train,27.7,26.1,28.5,26.1,0.0,0.0,0.0,0.0,13.0,16.1,6.1,9.7,27.3,0.0,13.6,27.2182776,0.0,12.207803907803907
Agartala,2026-07-28 20:00:00,train,27.3,25.9,28.3,26.1,0.0,0.0,0.0,0.0,12.9,14.7,6.4,9.7,27.0,0.0,12.0,26.9691732,0.0,11.882038382038381
Agartala,2026-07-28 21:00:00,train,27.2,25.7,28.0,25.9,0.0,0.0,0.0,0.0,12.8,12.9,7.4,7.9,26.9,0.0,11.8,26.793683299999998,0.0,11.21965531965532
Agartala,2026-07-28 22:00:00,train,27.2,25.5,27.7,25.8,0.0,0.0,0.0,0.0,13.0,11.5,7.6,6.8,26.7,0.0,10.8,26.6789672,0.0,10.813820813820813
Agartala,2026-07-28 23:00:00,train,27.2,25.3,27.8,25.7,0.0,0.0,0.0,0.0,13.2,11.4,5.2,7.6,26.9,0.0,13.3,26.636862700000002,0.0,10.724848724848723
Agartala,2026-07-29 00:00:00,train,26.9,25.3,27.5,25.8,0.2,0.0,0.0,0.0,13.6,11.7,5.5,7.2,26.6,0.0,14.2,26.4725258,0.0711712,10.940347540347538
Agartala,2026-07-29 01:00:00,train,26.4,25.1,27.3,25.9,0.2,0.0,0.0,0.1,14.2,11.0,5.4,6.5,26.5,0.2,17.0,26.198869199999997,0.08603340000000001,10.91319481319481
Agartala,2026-07-29 02:00:00,train,26.2,24.9,27.1,25.8,0.2,0.0,0.0,0.1,14.3,9.9,6.1,6.1,26.0,0.2,13.7,26.01698,0.08603340000000001,10.724006624006623
Agartala,2026-07-29 03:00:00,train,26.2,24.8,27.0,25.7,0.0,0.0,0.0,0.0,13.3,11.8,6.6,7.2,25.7,0.0,12.4,25.959643,0.0,10.966191166191164
Agartala,2026-07-29 04:00:00,train,26.4,24.7,26.8,25.6,0.0,0.0,0.0,0.0,12.0,11.7,6.9,8.3,25.7,0.0,12.7,25.969479099999997,0.0,10.590552890552889
Agartala,2026-07-29 05:00:00,train,26.6,25.0,26.8,26.0,0.0,0.0,0.0,0.0,11.2,11.7,6.1,8.3,26.4,0.0,9.6,26.190468199999998,0.0,10.121403621403621
Agartala,2026-07-29 06:00:00,train,26.8,26.1,27.1,27.2,0.9,0.0,0.0,0.0,11.2,13.8,6.7,11.2,27.4,0.0,9.2,26.779388800000003,0.3202704,11.215597015597014
Agartala,2026-07-29 07:00:00,train,27.1,27.3,27.7,28.3,0.9,0.0,0.1,0.0,11.5,16.1,9.4,14.4,28.1,0.2,13.2,27.468393600000002,0.3458431,12.817251417251416
Agartala,2026-07-29 08:00:00,train,27.5,28.8,28.2,29.1,0.9,0.0,0.1,0.0,11.7,16.4,9.9,12.2,27.7,1.4,11.8,28.190796,0.3458431,12.631415631415631
